1	add_w	2	sub_w	2	mult_w	2	div_prot_w	2
-3.14	-0.0015926529164868282
-3.038709677419355	-0.10270157108608761
-2.93741935483871	-0.20275769949585176
-2.8361290322580652	-0.30073536671461487
-2.7348387096774203	-0.3956302075350118
-2.6335483870967753	-0.4864694586816562
-2.5322580645161303	-0.5723219305691594
-2.4309677419354854	-0.6523075528898911
-2.3296774193548404	-0.7256063961800379
-2.2283870967741954	-0.7914670768842397
-2.1270967741935505	-0.8492144597588189
-2.0258064516129055	-0.8982565786565709
-1.9245161290322603	-0.9380907047484208
-1.8232258064516151	-0.9683084999768486
-1.72193548387097	-0.9886002029132326
-1.6206451612903248	-0.9987578041100524
-1.5193548387096796	-0.9986771783975427
-1.4180645161290344	-0.9883591522667066
-1.3167741935483892	-0.9679094953969891
-1.215483870967744	-0.9375378364154592
-1.1141935483870988	-0.8975555140020112
-1.0129032258064536	-0.8483723853688203
-0.9116129032258085	-0.790492624830205
-0.8103225806451633	-0.7245095555315899
-0.7090322580645181	-0.6510995673173129
-0.6077419354838729	-0.5710151830849735
-0.5064516129032277	-0.48507734470285085
-0.4051612903225825	-0.394166997567149
-0.30387096774193734	-0.2992160600654399
-0.20258064516129218	-0.2011978705179806
-0.10129032258064702	-0.10111720952493147
-1.8596235662471372e-15	-1.8596235662471372e-15
0.1012903225806433	0.10111720952492778
0.20258064516128846	0.20119787051797694
0.3038709677419336	0.29921606006543633
0.40516129032257875	0.3941669975671455
0.5064516129032239	0.4850773447028476
0.6077419354838691	0.5710151830849703
0.7090322580645143	0.6510995673173101
0.8103225806451595	0.7245095555315874
0.9116129032258047	0.7904926248302027
1.0129032258064499	0.8483723853688183
1.114193548387095	0.8975555140020095
1.2154838709677402	0.937537836415458
1.3167741935483854	0.9679094953969881
1.4180645161290306	0.988359152266706
1.5193548387096758	0.9986771783975426
1.620645161290321	0.9987578041100525
1.7219354838709662	0.9886002029132331
1.8232258064516114	0.9683084999768495
1.9245161290322566	0.9380907047484222
2.0258064516129015	0.8982565786565727
2.1270967741935465	0.849214459758821
2.2283870967741914	0.7914670768842421
2.3296774193548364	0.7256063961800406
2.4309677419354814	0.6523075528898941
2.5322580645161263	0.5723219305691626
2.6335483870967713	0.4864694586816597
2.7348387096774163	0.3956302075350155
2.8361290322580612	0.30073536671461865
2.937419354838706	0.20275769949585568
3.038709677419351	0.1027015710860916
