2	add_w	2	sub_w	2	mult_w	2	div_prot_w	2
-5	-5	50
-4.545454545454546	-4.545454545454546	41.32231404958679
-4.090909090909092	-4.090909090909092	33.471074380165305
-3.636363636363637	-3.636363636363637	26.44628099173555
-3.1818181818181825	-3.1818181818181825	20.24793388429753
-2.727272727272728	-2.727272727272728	14.876033057851247
-2.2727272727272734	-2.2727272727272734	10.3305785123967
-1.8181818181818188	-1.8181818181818188	6.611570247933889
-1.3636363636363642	-1.3636363636363642	3.719008264462813
-0.9090909090909096	-0.9090909090909096	1.652892561983473
-0.4545454545454551	-0.4545454545454551	0.4132231404958687
-5.551115123125783e-16	-5.551115123125783e-16	6.162975822039155e-31
0.454545454545454	0.454545454545454	0.4132231404958667
0.9090909090909085	0.9090909090909085	1.652892561983469
1.363636363636363	1.363636363636363	3.719008264462807
1.8181818181818177	1.8181818181818177	6.611570247933881
2.272727272727272	2.272727272727272	10.330578512396688
2.7272727272727266	2.7272727272727266	14.876033057851233
3.181818181818181	3.181818181818181	20.247933884297513
3.636363636363636	3.636363636363636	26.446280991735527
4.09090909090909	4.09090909090909	33.47107438016528
4.545454545454544	4.545454545454544	41.32231404958675
